,molecule_chembl_id,canonical_smiles,pchembl_value_mean,pchembl_value_std,inchi
297,106,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCc4cccnc4)nc3c2F)c2ccccc2c1,6.807154,0.0,"InChI=1S/C30H27FN6O2/c31-26-27(24-13-22(38)12-19-5-1-2-6-23(19)24)33-15-25-28(26)35-30(39-11-9-18-4-3-10-32-14-18)36-29(25)37-16-20-7-8-21(17-37)34-20/h1-6,10,12-15,20-21,34,38H,7-9,11,16-17H2"
298,528,CN1CCCC1COc1nc2c(c(N3CC4CCC3CN4)n1)CCN(c1cc(O)cc3ccccc13)C2,6.81673,0.0,"InChI=1S/C29H36N6O2/c1-33-11-4-6-22(33)18-37-29-31-26-17-34(27-14-23(36)13-19-5-2-3-7-24(19)27)12-10-25(26)28(32-29)35-16-20-8-9-21(35)15-30-20/h2-3,5,7,13-14,20-22,30,36H,4,6,8-12,15-18H2,1H3"
299,194,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(C#CCO)c34)c(F)c2n1,6.821599,0.0,"InChI=1S/C32H33FN6O2/c1-38-14-4-10-24(38)19-41-32-36-30-26(31(37-32)39-17-22-12-13-23(18-39)35-22)16-34-29(28(30)33)25-11-3-8-20-6-2-7-21(27(20)25)9-5-15-40/h2-3,6-8,11,16,22-24,35,40H,4,10,12-15,17-19H2,1H3"
300,458,Cc1ccc2sc(N)nc2c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.844664,0.0,"InChI=1S/C29H33FN8OS/c1-16-4-7-20-24(34-27(31)40-20)21(16)25-22(30)23-19(12-32-25)26(37-13-17-5-6-18(14-37)33-17)36-28(35-23)39-15-29-8-2-10-38(29)11-3-9-29/h4,7,12,17-18,33H,2-3,5-6,8-11,13-15H2,1H3,(H2,31,34)"
301,311,COc1c(Cl)cccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.868702,0.0,"InChI=1S/C28H32ClFN6O2/c1-37-25-19(5-2-6-21(25)29)23-22(30)24-20(13-31-23)26(35-14-17-7-8-18(15-35)32-17)34-27(33-24)38-16-28-9-3-11-36(28)12-4-10-28/h2,5-6,13,17-18,32H,3-4,7-12,14-16H2,1H3"
302,76,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(N4CC5(CCOC5)C4)nc3c2F)c2ccccc2c1,6.882066,0.0,"InChI=1S/C29H29FN6O2/c30-24-25(22-10-20(37)9-17-3-1-2-4-21(17)22)31-11-23-26(24)33-28(36-14-29(15-36)7-8-38-16-29)34-27(23)35-12-18-5-6-19(13-35)32-18/h1-4,9-11,18-19,32,37H,5-8,12-16H2"
303,71,O=S1(=O)CCC(Oc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)CC1,6.900665,0.0,"InChI=1S/C28H28FN5O4S/c29-24-25(22-12-19(35)11-16-3-1-2-4-21(16)22)30-13-23-26(24)32-28(38-20-7-9-39(36,37)10-8-20)33-27(23)34-14-17-5-6-18(15-34)31-17/h1-4,11-13,17-18,20,31,35H,5-10,14-15H2"
304,1,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)cc2n1,6.904134,0.0,"InChI=1S/C29H32N6O2/c1-34-10-4-6-21(34)17-37-29-32-27-13-26(24-12-22(36)11-18-5-2-3-7-23(18)24)30-14-25(27)28(33-29)35-15-19-8-9-20(16-35)31-19/h2-3,5,7,11-14,19-21,31,36H,4,6,8-10,15-17H2,1H3"
305,19,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4ccc(F)cc34)c(F)c2n1,6.91364,0.0,"InChI=1S/C29H30F2N6O/c1-36-11-3-5-21(36)16-38-29-34-27-24(28(35-29)37-14-19-9-10-20(15-37)33-19)13-32-26(25(27)31)22-6-2-4-17-7-8-18(30)12-23(17)22/h2,4,6-8,12-13,19-21,33H,3,5,9-11,14-16H2,1H3"
306,160,CN1CCCC1COc1nc(N2CC3CCC(Cl)(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.919734,0.0,"InChI=1S/C29H30ClFN6O2/c1-36-10-4-6-19(36)15-39-28-33-26-23(27(34-28)37-14-18-8-9-29(30,16-37)35-18)13-32-25(24(26)31)22-12-20(38)11-17-5-2-3-7-21(17)22/h2-3,5,7,11-13,18-19,35,38H,4,6,8-10,14-16H2,1H3"
307,308,CN(C)Cc1ccc(COCCNC(=O)OC2CC(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)N(C)C2)cc1,6.930332,0.0,"InChI=1S/C42H48ClFN8O4/c1-50(2)20-26-10-12-27(13-11-26)24-54-17-16-45-42(53)56-32-18-31(51(3)23-32)25-55-41-48-39-34(40(49-41)52-21-29-14-15-30(22-52)47-29)19-46-38(37(39)44)33-8-4-6-28-7-5-9-35(43)36(28)33/h4-13,19,29-32,47H,14-18,20-25H2,1-3H3,(H,45,53)"
308,331,Cc1ccc2[nH]ncc2c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc2c1F,6.941574,0.0,"InChI=1S/C29H32F2N8O/c1-16-3-6-22-20(11-33-37-22)23(16)26-24(31)25-21(10-32-26)27(38-13-18-4-5-19(14-38)34-18)36-28(35-25)40-15-29-7-2-8-39(29)12-17(30)9-29/h3,6,10-11,17-19,34H,2,4-5,7-9,12-15H2,1H3,(H,33,37)"
309,139,Nc1cccc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)n1,6.94577,0.0,"InChI=1S/C30H28FN7O2/c31-26-27(23-13-21(39)12-17-4-1-2-6-22(17)23)33-14-24-28(26)36-30(40-11-10-18-5-3-7-25(32)35-18)37-29(24)38-15-19-8-9-20(16-38)34-19/h1-7,12-14,19-20,34,39H,8-11,15-16H2,(H2,32,35)"
310,586,CNC(=O)OCC1CCC2(COc3nc4c(c(N5CC6CCC(C5)N6)n3)CCN(c3cccc5cccc(F)c35)C4)CCCN12,6.953115,0.0,"InChI=1S/C34H42FN7O3/c1-36-33(43)44-20-25-11-14-34(13-4-15-42(25)34)21-45-32-38-28-19-40(29-8-3-6-22-5-2-7-27(35)30(22)29)16-12-26(28)31(39-32)41-17-23-9-10-24(18-41)37-23/h2-3,5-8,23-25,37H,4,9-21H2,1H3,(H,36,43)"
311,260,CN1CC(OC(=O)NCCOCc2ccc(O)cc2)CC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.970211,0.0,"InChI=1S/C39H41ClFN7O5/c1-47-20-29(53-39(50)42-14-15-51-21-23-8-12-28(49)13-9-23)16-27(47)22-52-38-45-36-31(37(46-38)48-18-25-10-11-26(19-48)44-25)17-43-35(34(36)41)30-6-2-4-24-5-3-7-32(40)33(24)30/h2-9,12-13,17,25-27,29,44,49H,10-11,14-16,18-22H2,1H3,(H,42,50)"
312,362,CC(C)(C)c1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc2c1F,6.975514,0.0,"InChI=1S/C31H38F2N6O/c1-30(2,3)24-8-5-4-7-22(24)26-25(33)27-23(14-34-26)28(38-16-20-9-10-21(17-38)35-20)37-29(36-27)40-18-31-11-6-12-39(31)15-19(32)13-31/h4-5,7-8,14,19-21,35H,6,9-13,15-18H2,1-3H3"
313,178,Nc1nccn1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.978811,0.0,"InChI=1S/C28H26ClFN8O/c29-21-6-2-4-16-3-1-5-19(22(16)21)24-23(30)25-20(13-33-24)26(38-14-17-7-8-18(15-38)34-17)36-28(35-25)39-12-11-37-10-9-32-27(37)31/h1-6,9-10,13,17-18,34H,7-8,11-12,14-15H2,(H2,31,32)"
314,197,Fc1c(-c2cccc(C(F)(F)F)c2C(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,7.000434,0.0,"InChI=1S/C29H29F7N6O/c30-22-23(18-4-1-5-20(28(31,32)33)21(18)29(34,35)36)37-12-19-24(22)39-26(43-15-27-8-2-10-42(27)11-3-9-27)40-25(19)41-13-16-6-7-17(14-41)38-16/h1,4-5,12,16-17,38H,2-3,6-11,13-15H2"
315,280,COCCNC(=O)OC1CC(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)N(C)C1,7.000869,0.0,"InChI=1S/C33H37ClFN7O4/c1-41-17-23(46-33(43)36-11-12-44-2)13-22(41)18-45-32-39-30-25(31(40-32)42-15-20-9-10-21(16-42)38-20)14-37-29(28(30)35)24-7-3-5-19-6-4-8-26(34)27(19)24/h3-8,14,20-23,38H,9-13,15-18H2,1-2H3,(H,36,43)"
316,173,Cn1ccnc1CCOc1nc(N2CC3CC(O)C(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,7.003489,0.0,"InChI=1S/C29H27ClFN7O2/c1-37-10-9-32-23(37)8-11-40-29-35-27-19(28(36-29)38-14-17-12-22(39)21(15-38)34-17)13-33-26(25(27)31)18-6-2-4-16-5-3-7-20(30)24(16)18/h2-7,9-10,13,17,21-22,34,39H,8,11-12,14-15H2,1H3"
317,165,CN1CC(NC(=O)c2ccc(S(=O)(=O)F)cc2)CC1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,7.009661,0.0,"InChI=1S/C37H36ClF2N7O4S/c1-46-18-25(43-36(48)22-8-12-27(13-9-22)52(40,49)50)16-26(46)14-15-51-37-44-34-29(35(45-37)47-19-23-10-11-24(20-47)42-23)17-41-33(32(34)39)28-6-2-4-21-5-3-7-30(38)31(21)28/h2-9,12-13,17,23-26,42H,10-11,14-16,18-20H2,1H3,(H,43,48)"
318,351,COC1CNC(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1,7.023191,0.0,"InChI=1S/C29H30ClFN6O2/c1-38-20-10-19(32-11-20)15-39-29-35-27-22(28(36-29)37-13-17-8-9-18(14-37)34-17)12-33-26(25(27)31)21-6-2-4-16-5-3-7-23(30)24(16)21/h2-7,12,17-20,32,34H,8-11,13-15H2,1H3"
319,202,COCCOC1CC(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)N(C)C1,7.026872,0.0,"InChI=1S/C32H36ClFN6O3/c1-39-17-23(42-12-11-41-2)13-22(39)18-43-32-37-30-25(31(38-32)40-15-20-9-10-21(16-40)36-20)14-35-29(28(30)34)24-7-3-5-19-6-4-8-26(33)27(19)24/h3-8,14,20-23,36H,9-13,15-18H2,1-2H3"
320,428,Fc1c(-c2cccc3c2CCC3)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc12,7.03574,0.0,"InChI=1S/C30H34F2N6O/c31-19-12-30(10-3-11-38(30)14-19)17-39-29-35-27-24(28(36-29)37-15-20-8-9-21(16-37)34-20)13-33-26(25(27)32)23-7-2-5-18-4-1-6-22(18)23/h2,5,7,13,19-21,34H,1,3-4,6,8-12,14-17H2"
321,425,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CC(F)CN3CC(F)C4)nc12,7.044794,0.0,"InChI=1S/C31H30ClF3N6O/c32-24-6-2-4-17-3-1-5-22(25(17)24)27-26(35)28-23(11-36-27)29(40-14-20-7-8-21(15-40)37-20)39-30(38-28)42-16-31-9-18(33)12-41(31)13-19(34)10-31/h1-6,11,18-21,37H,7-10,12-16H2"
322,297,Fc1c(-c2ccccc2C2CC2)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,7.051098,0.0,"InChI=1S/C30H35FN6O/c31-25-26(23-6-2-1-5-22(23)19-7-8-19)32-15-24-27(25)34-29(38-18-30-11-3-13-37(30)14-4-12-30)35-28(24)36-16-20-9-10-21(17-36)33-20/h1-2,5-6,15,19-21,33H,3-4,7-14,16-18H2"
323,228,CC1(C)CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1,7.057001,0.0,"InChI=1S/C33H36ClFN6O/c1-32(2)17-33(12-5-13-41(33)18-32)19-42-31-38-29-24(30(39-31)40-15-21-10-11-22(16-40)37-21)14-36-28(27(29)35)23-8-3-6-20-7-4-9-25(34)26(20)23/h3-4,6-9,14,21-22,37H,5,10-13,15-19H2,1-2H3"
324,370,Fc1c(-c2ccccc2C(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,7.064997,0.0,"InChI=1S/C28H30F4N6O/c29-22-23(19-5-1-2-6-21(19)28(30,31)32)33-13-20-24(22)35-26(39-16-27-9-3-11-38(27)12-4-10-27)36-25(20)37-14-17-7-8-18(15-37)34-17/h1-2,5-6,13,17-18,34H,3-4,7-12,14-16H2"
325,242,CCC#Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,7.085128,0.0,"InChI=1S/C35H37FN6O/c1-2-3-8-23-9-4-10-24-11-5-12-27(29(23)24)31-30(36)32-28(19-37-31)33(41-20-25-13-14-26(21-41)38-25)40-34(39-32)43-22-35-15-6-17-42(35)18-7-16-35/h4-5,9-12,19,25-26,38H,2,6-7,13-18,20-22H2,1H3"
326,550,Oc1cc(C2Cc3nc(OCC45CCCN4CC(F)C5)nc(N4CC5CCC(C4)N5)c3CO2)c2ccccc2c1,7.106238,0.0,"InChI=1S/C31H36FN5O3/c32-20-13-31(8-3-9-37(31)14-20)18-40-30-34-27-12-28(25-11-23(38)10-19-4-1-2-5-24(19)25)39-17-26(27)29(35-30)36-15-21-6-7-22(16-36)33-21/h1-2,4-5,10-11,20-22,28,33,38H,3,6-9,12-18H2"
327,18,CN(C)CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,7.114639,0.0,"InChI=1S/C27H29FN6O2/c1-33(2)9-10-36-27-31-25-22(26(32-27)34-14-17-7-8-18(15-34)30-17)13-29-24(23(25)28)21-12-19(35)11-16-5-3-4-6-20(16)21/h3-6,11-13,17-18,30,35H,7-10,14-15H2,1-2H3"
328,41,COCCCN1CCC(Oc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)CC1,7.115205,0.0,"InChI=1S/C32H37FN6O3/c1-41-14-4-11-38-12-9-24(10-13-38)42-32-36-30-27(31(37-32)39-18-21-7-8-22(19-39)35-21)17-34-29(28(30)33)26-16-23(40)15-20-5-2-3-6-25(20)26/h2-3,5-6,15-17,21-22,24,35,40H,4,7-14,18-19H2,1H3"
329,393,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCC(F)(F)F)nc3c2F)c2c(Cl)cccc2c1,7.117476,0.0,"InChI=1S/C26H22ClF4N5O2/c27-19-3-1-2-13-8-16(37)9-17(20(13)19)22-21(28)23-18(10-32-22)24(36-11-14-4-5-15(12-36)33-14)35-25(34-23)38-7-6-26(29,30)31/h1-3,8-10,14-15,33,37H,4-7,11-12H2"
330,14,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)c(Br)c4ccccc34)c(F)c2n1,7.131356,0.0,"InChI=1S/C29H30BrFN6O2/c1-36-10-4-5-18(36)15-39-29-34-27-22(28(35-29)37-13-16-8-9-17(14-37)33-16)12-32-26(25(27)31)21-11-23(38)24(30)20-7-3-2-6-19(20)21/h2-3,6-7,11-12,16-18,33,38H,4-5,8-10,13-15H2,1H3"
331,158,COC(=O)C12CCC(CN(c3nc(OCC4CCCN4C)nc4c(F)c(-c5cc(O)cc6ccccc56)ncc34)C1)N2,7.132533,0.0,"InChI=1S/C31H33FN6O4/c1-37-11-5-7-20(37)16-42-30-34-27-24(28(35-30)38-15-19-9-10-31(17-38,36-19)29(40)41-2)14-33-26(25(27)32)23-13-21(39)12-18-6-3-4-8-22(18)23/h3-4,6,8,12-14,19-20,36,39H,5,7,9-11,15-17H2,1-2H3"
332,590,CN1CCCC1COc1nc2c(c(N3CC4CC(F)C(C3)N4)n1)CCN(c1cc(O)cc3ccccc13)C2,7.133713,0.0,"InChI=1S/C29H35FN6O2/c1-34-9-4-6-20(34)17-38-29-32-25-15-35(27-13-21(37)11-18-5-2-3-7-22(18)27)10-8-23(25)28(33-29)36-14-19-12-24(30)26(16-36)31-19/h2-3,5,7,11,13,19-20,24,26,31,37H,4,6,8-10,12,14-17H2,1H3"
333,43,CCOC1CC(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)N(C)C1,7.141463,0.0,"InChI=1S/C31H34ClFN6O2/c1-3-40-22-12-21(38(2)16-22)17-41-31-36-29-24(30(37-31)39-14-19-10-11-20(15-39)35-19)13-34-28(27(29)33)23-8-4-6-18-7-5-9-25(32)26(18)23/h4-9,13,19-22,35H,3,10-12,14-17H2,1-2H3"
334,201,C=Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC5CCCN5C)nc4c3F)c12,7.153663,0.0,"InChI=1S/C31H33FN6O/c1-3-19-7-4-8-20-9-5-11-24(26(19)20)28-27(32)29-25(15-33-28)30(38-16-21-12-13-22(17-38)34-21)36-31(35-29)39-18-23-10-6-14-37(23)2/h3-5,7-9,11,15,21-23,34H,1,6,10,12-14,16-18H2,2H3"
335,191,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(Cl)c2n1,7.160522,0.0,"InChI=1S/C29H31ClN6O2/c1-35-10-4-6-20(35)16-38-29-33-27-24(28(34-29)36-14-18-8-9-19(15-36)32-18)13-31-26(25(27)30)23-12-21(37)11-17-5-2-3-7-22(17)23/h2-3,5,7,11-13,18-20,32,37H,4,6,8-10,14-16H2,1H3"
336,54,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCCN3CCC4)nc12,7.163043,0.0,"InChI=1S/C32H34ClFN6O/c33-25-9-4-7-20-6-3-8-23(26(20)25)28-27(34)29-24(16-35-28)30(39-17-21-10-11-22(18-39)36-21)38-31(37-29)41-19-32-12-1-2-14-40(32)15-5-13-32/h3-4,6-9,16,21-22,36H,1-2,5,10-15,17-19H2"
337,463,C#Cc1cccc2cc(O)cc(-c3c(F)cc4c(N5CC6CCC(C5)N6)nc(OCC5(CN6CCOC7(CCC7)C6)CC5)nc4c3F)c12,7.179142,0.0,"InChI=1S/C38H39F2N5O3/c1-2-23-5-3-6-24-15-27(46)16-28(31(23)24)32-30(39)17-29-34(33(32)40)42-36(43-35(29)45-18-25-7-8-26(19-45)41-25)47-22-37(11-12-37)20-44-13-14-48-38(21-44)9-4-10-38/h1,3,5-6,15-17,25-26,41,46H,4,7-14,18-22H2"
338,190,Cc1c(-c2cc(O)cc3ccccc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC3CCCN3C)nc12,7.193142,0.0,"InChI=1S/C30H34N6O2/c1-18-27(25-13-23(37)12-19-6-3-4-8-24(19)25)31-14-26-28(18)33-30(38-17-22-7-5-11-35(22)2)34-29(26)36-15-20-9-10-21(16-36)32-20/h3-4,6,8,12-14,20-22,32,37H,5,7,9-11,15-17H2,1-2H3"
339,174,CC1CCc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC5CCCN5C)nc4c3F)c21,7.194499,0.0,"InChI=1S/C29H35FN6O/c1-17-8-9-18-5-3-7-22(24(17)18)26-25(30)27-23(13-31-26)28(36-14-19-10-11-20(15-36)32-19)34-29(33-27)37-16-21-6-4-12-35(21)2/h3,5,7,13,17,19-21,32H,4,6,8-12,14-16H2,1-2H3"
340,592,CN1CCCC1COc1nc2c(c(N3CC4CC(CC#N)C(C3)N4)n1)CCN(C1=C=C=Cc3cccc(O)c31)C2,7.194499,0.0,"InChI=1S/C31H35N7O2/c1-36-13-4-7-23(36)19-40-31-34-26-18-37(27-8-2-5-20-6-3-9-28(39)29(20)27)14-11-24(26)30(35-31)38-16-22-15-21(10-12-32)25(17-38)33-22/h3,5-6,9,21-23,25,33,39H,4,7,10-11,13-19H2,1H3"
341,175,Cc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c2c(Cl)cccc2c1,7.195179,0.0,"InChI=1S/C32H34ClFN6O/c1-19-13-20-5-2-6-25(33)26(20)23(14-19)28-27(34)29-24(15-35-28)30(39-16-21-7-8-22(17-39)36-21)38-31(37-29)41-18-32-9-3-11-40(32)12-4-10-32/h2,5-6,13-15,21-22,36H,3-4,7-12,16-18H2,1H3"
342,633,CC1CCCc2cccc(N3CCc4c(nc(OCC5CCCN5C)nc4N4CC5CCC(C4)N5)C3)c21,7.21467,0.0,"InChI=1S/C30H42N6O/c1-20-6-3-7-21-8-4-10-27(28(20)21)35-15-13-25-26(18-35)32-30(37-19-24-9-5-14-34(24)2)33-29(25)36-16-22-11-12-23(17-36)31-22/h4,8,10,20,22-24,31H,3,5-7,9,11-19H2,1-2H3"
343,404,COC1(OC)CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1,7.216096,0.0,"InChI=1S/C33H36ClFN6O3/c1-42-33(43-2)17-32(12-5-13-41(32)18-33)19-44-31-38-29-24(30(39-31)40-15-21-10-11-22(16-40)37-21)14-36-28(27(29)35)23-8-3-6-20-7-4-9-25(34)26(20)23/h3-4,6-9,14,21-22,37H,5,10-13,15-19H2,1-2H3"
344,132,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,7.218245,0.0,"InChI=1S/C29H30ClFN6O/c1-36-12-4-7-20(36)16-38-29-34-27-22(28(35-29)37-14-18-10-11-19(15-37)33-18)13-32-26(25(27)31)21-8-2-5-17-6-3-9-23(30)24(17)21/h2-3,5-6,8-9,13,18-20,33H,4,7,10-12,14-16H2,1H3"
345,110,Cn1cncc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,7.240332,0.0,"InChI=1S/C29H28FN7O2/c1-36-16-31-12-20(36)8-9-39-29-34-27-24(28(35-29)37-14-18-6-7-19(15-37)33-18)13-32-26(25(27)30)23-11-21(38)10-17-4-2-3-5-22(17)23/h2-5,10-13,16,18-19,33,38H,6-9,14-15H2,1H3"
346,462,C#Cc1cccc2cc(O)cc(-c3c(F)cc4c(N5CC6CCC(C5)N6)nc(OCC5(CN6CCCC7(C6)CC7(F)F)CC5)nc4c3F)c12,7.255707,0.0,"InChI=1S/C38H37F4N5O2/c1-2-22-5-3-6-23-13-26(48)14-27(30(22)23)31-29(39)15-28-33(32(31)40)44-35(45-34(28)47-16-24-7-8-25(17-47)43-24)49-21-36(10-11-36)19-46-12-4-9-37(20-46)18-38(37,41)42/h1,3,5-6,13-15,24-25,43,48H,4,7-12,16-21H2"
347,16,CN1CC(F)CC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,7.266803,0.0,"InChI=1S/C29H30F2N6O2/c1-36-12-17(30)9-20(36)15-39-29-34-27-24(28(35-29)37-13-18-6-7-19(14-37)33-18)11-32-26(25(27)31)23-10-21(38)8-16-4-2-3-5-22(16)23/h2-5,8,10-11,17-20,33,38H,6-7,9,12-15H2,1H3"
348,275,Cc1cccc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C,7.269218,0.0,"InChI=1S/C29H35FN6O/c1-18-6-3-7-22(19(18)2)25-24(30)26-23(14-31-25)27(35-15-20-8-9-21(16-35)32-20)34-28(33-26)37-17-29-10-4-12-36(29)13-5-11-29/h3,6-7,14,20-21,32H,4-5,8-13,15-17H2,1-2H3"
349,419,Fc1c(-c2cccc3cccc(C(F)(F)F)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc12,7.293282,0.0,"InChI=1S/C32H31F5N6O/c33-19-12-31(10-3-11-43(31)14-19)17-44-30-40-28-23(29(41-30)42-15-20-8-9-21(16-42)39-20)13-38-27(26(28)34)22-6-1-4-18-5-2-7-24(25(18)22)32(35,36)37/h1-2,4-7,13,19-21,39H,3,8-12,14-17H2"
350,360,COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4cccc(Cl)c34)c(F)c2n1,7.294137,0.0,"InChI=1S/C24H21ClFN5O2/c1-33-24-29-22-17(23(30-24)31-10-13-5-6-14(11-31)28-13)9-27-21(20(22)26)16-8-15(32)7-12-3-2-4-18(25)19(12)16/h2-4,7-9,13-14,28,32H,5-6,10-11H2,1H3"
351,22,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCCN4CCOCC4)nc3c2F)c2ccccc2c1,7.298432,0.0,"InChI=1S/C30H33FN6O3/c31-26-27(24-15-22(38)14-19-4-1-2-5-23(19)24)32-16-25-28(26)34-30(40-11-3-8-36-9-12-39-13-10-36)35-29(25)37-17-20-6-7-21(18-37)33-20/h1-2,4-5,14-16,20-21,33,38H,3,6-13,17-18H2"
352,585,CN(C)C(=O)OCC1CCC2(COc3nc4c(c(N5CC6CCC(C5)N6)n3)CCN(c3cccc(Cl)c3C3CC3)C4)CCCN12,7.299296,0.0,"InChI=1S/C34H46ClN7O3/c1-39(2)33(43)44-20-25-11-14-34(13-4-15-42(25)34)21-45-32-37-28-19-40(29-6-3-5-27(35)30(29)22-7-8-22)16-12-26(28)31(38-32)41-17-23-9-10-24(18-41)36-23/h3,5-6,22-25,36H,4,7-21H2,1-2H3"
353,553,CN1CCCC1COc1nc2c(c(N3CC4CCC(C3)N4)n1)CCN(c1cc(O)cc3ccccc13)C2,7.310691,0.0,"InChI=1S/C29H36N6O2/c1-33-11-4-6-22(33)18-37-29-31-26-17-34(27-14-23(36)13-19-5-2-3-7-24(19)27)12-10-25(26)28(32-29)35-15-20-8-9-21(16-35)30-20/h2-3,5,7,13-14,20-22,30,36H,4,6,8-12,15-18H2,1H3"
354,436,O=C(OC1CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1)N1CCOCC1,7.316053,0.0,"InChI=1S/C36H39ClFN7O4/c37-28-7-2-5-22-4-1-6-26(29(22)28)31-30(38)32-27(17-39-31)33(44-18-23-8-9-24(19-44)40-23)42-34(41-32)48-21-36-10-3-11-45(36)20-25(16-36)49-35(46)43-12-14-47-15-13-43/h1-2,4-7,17,23-25,40H,3,8-16,18-21H2"
355,302,Fc1cccc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1OC(F)F,7.360514,0.0,"InChI=1S/C28H30F4N6O2/c29-20-5-1-4-18(24(20)40-26(31)32)22-21(30)23-19(12-33-22)25(37-13-16-6-7-17(14-37)34-16)36-27(35-23)39-15-28-8-2-10-38(28)11-3-9-28/h1,4-5,12,16-17,26,34H,2-3,6-11,13-15H2"
